,,cCpu0TIME,cCpu1TIME,cCpu2TIME,cCpu3TIME,cCpu4TIME,cCpu5TIME,cCpu6TIME,cCpu7TIME,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMemoryMaxUsed,cMemoryUsed,cMetricType,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,currentTime,pMetricType,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vLoadAvg,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent
2018_12_05__02_48_59.json,334,6069845859,6333327867,8430766633,335619695354,6210572066,6299184603,7630536792,8150977298,384698383641,3308,34737,0,0,187641856,f9bd510f3f01,5242085376,3825795072,Container level,25960674,110249,3,8,1543978139,Process level,1690341,1653976,2300.108,0,5362,122074,4840,0,11945,12,110129,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554840,9203,42283,5207972,unavailable,1.15,35008,476460,28439968,32939556,VM level,25960674,110249
2018_12_05__02_49_00.json,335,6088795894,6349584324,8452431152,336696879839,6231687020,6318294117,7655813906,8176412592,385922298084,3322,34847,0,0,187645952,f9bd510f3f01,5242085376,3877113856,Container level,25960674,110249,3,8,1543978140,Process level,1691796,1654720,2300.108,0,5362,122196,4840,0,11958,12,110238,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554848,9203,42284,5207972,unavailable,1.15,35008,476464,28389432,32939556,VM level,25960674,110249
2018_12_05__02_49_01.json,336,6109286818,6370935153,8477937853,337772794697,6247138767,6339098845,7676105946,8201215039,387151473695,3334,34954,0,0,187650048,f9bd510f3f01,5242085376,3935543296,Container level,25960674,110249,3,8,1543978141,Process level,1693045,1655465,2300.108,0,5362,122317,4840,0,11971,12,110346,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554856,9203,42285,5207976,unavailable,1.14,35008,476468,28331268,32939556,VM level,25960674,110249
2018_12_05__02_49_02.json,337,6133417559,6389490631,8500063034,338854247695,6267430462,6358760826,7694222437,8230032774,388380591290,3348,35062,0,0,187654144,f9bd510f3f01,5242085376,3990179840,Container level,25960674,110249,3,8,1543978142,Process level,1694373,1656210,2300.108,0,5363,122440,4840,0,11985,12,110455,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4750,29080,771463,9554864,9203,42286,5207976,unavailable,1.14,35008,476472,28280364,32939556,VM level,25960674,110249
2018_12_05__02_49_04.json,338,6150032059,6412655300,8524672839,339934795083,6284834057,6376849322,7714657464,8250913047,389603653850,3357,35175,0,0,187658240,f9bd510f3f01,5242085376,3988922368,Container level,25960674,110249,3,8,1543978144,Process level,1695565,1656957,2300.108,0,5363,122561,4840,0,11994,12,110567,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555048,9203,42289,5207980,unavailable,1.14,35016,476468,28278772,32939556,VM level,25960674,110249
2018_12_05__02_49_05.json,339,6171409769,6433857952,8545282798,341014004032,6304782552,6399171170,7732951911,8275804616,390829588649,3365,35286,0,0,187662336,f9bd510f3f01,5242085376,3990577152,Container level,25960674,110249,3,8,1543978145,Process level,1696789,1657702,2300.108,0,5363,122681,4840,0,12002,12,110679,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555056,9203,42290,5207980,unavailable,1.14,35016,476480,28276732,32939556,VM level,25960674,110249
2018_12_05__02_49_06.json,340,6190552200,6453300045,8562788946,342085976007,6327667131,6421568857,7748865551,8304142505,392052595853,3375,35398,0,0,187666432,f9bd510f3f01,5242085376,3992137728,Container level,25960674,110249,3,8,1543978146,Process level,1698012,1658446,2300.108,0,5363,122802,4840,0,12011,12,110791,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555064,9203,42291,5207980,unavailable,1.14,35016,476484,28276996,32939556,VM level,25960674,110249
2018_12_05__02_49_07.json,341,6207784168,6473794549,8589223882,343163713971,6346445675,6439336618,7770446276,8326346629,393274920591,3381,35511,0,0,187670528,f9bd510f3f01,5242085376,3989471232,Container level,25960674,110249,3,8,1543978147,Process level,1699313,1659191,2300.108,0,5363,122923,4840,0,12019,12,110904,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555072,9203,42292,5207980,unavailable,1.13,35016,476484,28275812,32939556,VM level,25960674,110249
2018_12_05__02_49_08.json,342,6225480021,6491820103,8611801724,344242902153,6365422823,6460545628,7792380049,8349363662,394493247117,3390,35623,0,0,187674624,f9bd510f3f01,5242085376,3994890240,Container level,25960674,110249,3,8,1543978148,Process level,1700510,1659934,2300.108,0,5363,123043,4840,0,12026,12,111017,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555080,9203,42293,5207980,unavailable,1.13,35016,476492,28275332,32939556,VM level,25960674,110249
2018_12_05__02_49_09.json,343,6248943860,6507854826,8634630719,345320270196,6383482834,6480745549,7817813835,8370313147,395718353897,3398,35735,0,0,187678720,f9bd510f3f01,5242085376,3996991488,Container level,25960674,110249,3,8,1543978149,Process level,1701713,1660678,2300.108,0,5363,123164,4840,0,12035,12,111129,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555088,9203,42294,5207984,unavailable,1.13,35016,476496,28272968,32939556,VM level,25960674,110249
2018_12_05__02_49_10.json,344,6267379946,6523544515,8656968915,346394819278,6405932039,6497323835,7842600716,8392860532,396939424230,3409,35846,0,0,187682816,f9bd510f3f01,5242085376,3999596544,Container level,25960674,110249,3,8,1543978150,Process level,1702936,1661421,2300.108,0,5363,123285,4840,0,12045,12,111240,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555112,9203,42297,5207988,unavailable,1.13,35016,476500,28266968,32939556,VM level,25960674,110249
2018_12_05__02_49_11.json,345,6289438544,6536462418,8683783175,347475187104,6427864920,6511248198,7863776436,8421019091,398161593174,3419,35956,0,0,187686912,f9bd510f3f01,5242085376,4005199872,Container level,25960674,110249,3,8,1543978151,Process level,1704169,1662165,2300.108,0,5363,123408,4840,0,12057,12,111351,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555120,9203,42298,5207988,unavailable,1.13,35016,476504,28262100,32939556,VM level,25960674,110249
2018_12_05__02_49_12.json,346,6310971804,6555197686,8698780208,348552933341,6451358135,6533390405,7885013504,8443912487,399385369692,3430,36065,0,0,187691008,f9bd510f3f01,5242085376,4012531712,Container level,25960674,110249,3,8,1543978152,Process level,1705380,1662910,2300.108,0,5363,123526,4840,0,12067,12,111459,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555128,9203,42299,5207988,unavailable,1.12,35016,476508,28256084,32939556,VM level,25960674,110249
2018_12_05__02_49_13.json,347,6327840966,6579989341,8718754067,349623514393,6471942991,6552662395,7911220507,8464031136,400608285094,3439,36176,0,0,187695104,f9bd510f3f01,5242085376,4021227520,Container level,25960674,110249,3,8,1543978153,Process level,1706688,1663653,2300.108,0,5363,123648,4840,0,12078,12,111570,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555136,9203,42300,5207988,unavailable,1.12,35016,476512,28248976,32939556,VM level,25960674,110249
2018_12_05__02_49_14.json,348,6347550567,6598128160,8737069599,350707920995,6493285853,6570430751,7931429153,8491115390,401830466285,3450,36288,0,0,187699200,f9bd510f3f01,5242085376,4032626688,Container level,25960674,110249,3,8,1543978154,Process level,1707904,1664398,2300.108,0,5363,123770,4840,0,12088,12,111682,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4770,29080,771463,9555144,9203,42301,5207988,unavailable,1.12,35016,476516,28236272,32939556,VM level,25960674,110249
2018_12_05__02_49_15.json,349,6364657542,6615079260,8757716292,351787310140,6511630817,6589669894,7952617231,8521146019,403056540003,3464,36397,0,0,187703296,f9bd510f3f01,5242085376,4125507584,Container level,25960674,110249,3,8,1543978155,Process level,1709118,1665143,2300.108,0,5364,123893,4840,0,12102,12,111791,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4774,29080,771463,9555192,9203,42303,5207988,unavailable,1.12,35016,476520,28144384,32939556,VM level,25960674,110249
2018_12_05__02_49_17.json,351,6386547785,6636936768,8784520423,352860792739,6532288798,6608115234,7969472374,8545080095,404281236685,3475,36507,0,0,187707392,f9bd510f3f01,5242085376,4167708672,Container level,25960674,110249,3,8,1543978157,Process level,1710327,1665888,2300.108,0,5364,124015,4840,0,12115,12,111900,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4774,29080,771463,9555200,9203,42304,5207988,unavailable,1.11,35016,476524,28107272,32939556,VM level,25960674,110249
2018_12_05__02_49_18.json,352,6403460372,6651515620,8810681072,353943050302,6552138587,6627518939,7993526906,8570562826,405506242400,3487,36618,0,0,187711488,f9bd510f3f01,5242085376,4198166528,Container level,25960674,110249,3,8,1543978158,Process level,1711565,1666633,2300.108,0,5364,124137,4840,0,12126,12,112011,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4774,29080,771463,9555208,9203,42305,5207992,unavailable,1.11,35016,476528,28075684,32939556,VM level,25960674,110249
2018_12_05__02_49_19.json,353,6423166308,6672960553,8833026581,355024733569,6572763269,6644146036,8014192718,8591124411,406729901530,3497,36727,0,0,187715584,f9bd510f3f01,5242085376,4226371584,Container level,25960674,110249,3,8,1543978159,Process level,1712786,1667378,2300.108,0,5364,124258,4840,0,12137,12,112121,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4774,29080,771463,9555216,9203,42306,5207992,unavailable,1.11,35016,476532,28047580,32939556,VM level,25960674,110249
2018_12_05__02_49_20.json,354,6445647092,6690925745,8854009324,356104030747,6593057242,6664243781,8034328009,8614441775,407953761376,3508,36836,0,0,187719680,f9bd510f3f01,5242085376,4250505216,Container level,25960674,110249,3,8,1543978160,Process level,1714107,1668121,2300.108,0,5364,124378,4840,0,12148,12,112230,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4778,29080,771463,9555264,9203,42308,5207992,unavailable,1.11,35016,476536,28026560,32939556,VM level,25960674,110249
2018_12_05__02_49_21.json,355,6466477311,6709404807,8876244146,357186327937,6613411422,6682802488,8053395335,8635896343,409181791563,3520,36945,0,0,187723776,f9bd510f3f01,5242085376,4258529280,Container level,25960674,110249,3,8,1543978161,Process level,1715509,1668866,2300.108,0,5364,124501,4840,0,12160,12,112341,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4778,29080,771463,9555272,9203,42309,5207992,unavailable,1.11,35016,509676,28023640,32939556,VM level,25960674,110249
2018_12_05__02_49_22.json,356,6484657063,6731380613,8896570749,358264543260,6634076302,6702717833,8074432512,8660243659,410406727618,3565,37021,0,0,187727872,f9bd510f3f01,5242085376,4617654272,Container level,25960674,110249,3,8,1543978162,Process level,1716749,1669611,2300.108,0,5364,124621,4840,0,12205,12,112416,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4778,29080,771463,9555280,9203,42310,5207996,unavailable,1.1,35016,859180,27664256,32939556,VM level,25960674,110249
2018_12_05__02_49_23.json,357,6504316830,6749694288,8919860321,359346851825,6649603254,6719732781,8098694672,8686636400,411632076691,3604,37102,0,0,187731968,f9bd510f3f01,5242085376,4975685632,Container level,25960674,110249,3,8,1543978163,Process level,1717945,1670355,2300.108,0,5364,124742,4840,0,12245,12,112497,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4778,29080,771463,9555288,9203,42311,5207996,unavailable,1.1,35016,1207636,27306804,32939556,VM level,25960674,110249
2018_12_05__02_49_24.json,358,6524275577,6767825928,8938004866,360429131999,6669607226,6742554584,8119282080,8708686889,412856835793,3640,37188,0,0,187736064,f9bd510f3f01,5334798336,5334368256,Container level,25960674,110249,3,8,1543978164,Process level,1719149,1671099,2300.108,0,5364,124862,4840,0,12281,12,112581,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4778,29080,771463,9555296,9203,42312,5207996,unavailable,1.1,35016,1555784,26946720,32939556,VM level,25960674,110249
2018_12_05__02_49_25.json,359,6546810212,6788935403,8954845090,361511076964,6688066541,6767367515,8138450594,8732927860,414080904195,3685,37263,0,0,187740160,f9bd510f3f01,5691174912,5689655296,Container level,25960674,110249,3,8,1543978165,Process level,1720431,1671814,2300.108,0,5364,124983,4867,0,12326,12,112657,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4804,29080,771463,9678432,9203,42798,5252360,unavailable,1.1,35016,1904964,26587428,32939556,VM level,25960674,110249
2018_12_05__02_49_26.json,360,6566514282,6811666310,8972766110,362591649758,6708817938,6788688730,8158861786,8759679957,415310389079,3728,37340,0,0,187744256,f9bd510f3f01,6052401152,6051360768,Container level,25960674,110249,3,8,1543978166,Process level,1721755,1672561,2300.108,0,5364,125104,4867,0,12369,12,112735,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4804,29080,771463,9678440,9203,42799,5252360,unavailable,1.09,35016,2254480,26229036,32939556,VM level,25960674,110249
2018_12_05__02_49_27.json,361,6584249427,6829928931,8996120275,363668401315,6727450632,6807193263,8177818282,8785199667,416534793183,3767,37422,0,0,187748352,f9bd510f3f01,6401675264,6401245184,Container level,25960674,110249,3,8,1543978167,Process level,1722986,1673306,2300.108,0,5365,125227,4867,0,12409,12,112818,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4804,29080,771463,9678448,9203,42800,5252360,unavailable,1.09,35016,2596572,25877400,32939556,VM level,25960674,110249
2018_12_05__02_49_28.json,362,6603337490,6847386594,9020140204,364750584449,6747687424,6827278641,8195550270,8807662863,417757221976,3790,37522,0,0,187752448,f9bd510f3f01,6540517376,6538866688,Container level,25960674,110249,3,8,1543978168,Process level,1724198,1674049,2300.108,0,5365,125348,4867,0,12431,12,112917,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,384,4804,29080,771463,9678456,9203,42801,5252360,unavailable,1.09,35016,2742864,25731132,32939556,VM level,25960674,110249
